"","DATE","HLY.CLOD.PCTOVC","HLY.DEWP.NORMAL","HLY.HIDX.NORMAL","HLY.TEMP.NORMAL","HLY.WIND.AVGSPD"
"1","01-01T01:00:00",457,42.7,48.3,48.3,6.4
"2","01-01T02:00:00",472,42.5,47.8,47.8,6.2
"3","01-01T03:00:00",486,42.4,47.4,47.4,6.3
"4","01-01T04:00:00",484,42.2,47,47,6.1
"5","01-01T05:00:00",493,42,46.7,46.7,6.4
"6","01-01T06:00:00",501,41.9,46.4,46.4,6.3
"7","01-01T07:00:00",487,41.8,46.3,46.3,6.5
"8","01-01T08:00:00",517,42.1,46.7,46.7,6.9
"9","01-01T09:00:00",546,43.1,49.3,49.3,8.1
"10","01-01T10:00:00",529,43.3,52.2,52.2,9.2
"11","01-01T11:00:00",480,43.4,54.9,54.9,9.6
"12","01-01T12:00:00",490,43.4,57.1,57.1,9.7
"13","01-01T13:00:00",473,43.4,58.8,58.8,9.9
"14","01-01T14:00:00",435,43.2,59.8,59.8,10.2
"15","01-01T15:00:00",451,43.1,60.2,60.1,10.2
"16","01-01T16:00:00",451,43.1,59.8,59.8,9.9
"17","01-01T17:00:00",430,43.3,58.2,58.2,9.2
"18","01-01T18:00:00",456,44,55.2,55.2,7.8
"19","01-01T19:00:00",477,44.1,53.3,53.3,7.5
"20","01-01T20:00:00",480,44.1,52.1,52.1,7.4
"21","01-01T21:00:00",467,43.8,51.3,51.3,7.5
"22","01-01T22:00:00",479,43.6,50.5,50.5,7.2
"23","01-01T23:00:00",490,43.4,49.8,49.8,6.8
"24","01-02T00:00:00",470,43.2,49,49,6.6
"25","01-02T01:00:00",460,43.1,48.5,48.5,6.3
"26","01-02T02:00:00",477,43,48,48,6.2
"27","01-02T03:00:00",493,42.8,47.6,47.6,6.2
"28","01-02T04:00:00",493,42.7,47.3,47.3,6
"29","01-02T05:00:00",500,42.5,47,47,6.3
"30","01-02T06:00:00",506,42.4,46.7,46.7,6.3
"31","01-02T07:00:00",487,42.3,46.5,46.5,6.4
"32","01-02T08:00:00",509,42.6,47,47,6.8
"33","01-02T09:00:00",543,43.7,49.6,49.6,8
"34","01-02T10:00:00",529,43.9,52.6,52.6,9.2
"35","01-02T11:00:00",480,44.1,55.3,55.3,9.8
"36","01-02T12:00:00",483,44.1,57.5,57.5,9.8
"37","01-02T13:00:00",460,44,59.2,59.2,10
"38","01-02T14:00:00",420,43.8,60.3,60.3,10.3
"39","01-02T15:00:00",437,43.7,60.6,60.6,10.3
"40","01-02T16:00:00",439,43.7,60.2,60.2,10
"41","01-02T17:00:00",424,43.9,58.7,58.7,9.3
"42","01-02T18:00:00",448,44.5,55.7,55.7,7.9
"43","01-02T19:00:00",471,44.6,53.7,53.7,7.5
"44","01-02T20:00:00",473,44.6,52.5,52.5,7.4
"45","01-02T21:00:00",467,44.4,51.7,51.7,7.5
"46","01-02T22:00:00",483,44.1,50.9,50.9,7.3
"47","01-02T23:00:00",494,44,50.2,50.2,6.9
"48","01-03T00:00:00",468,43.7,49.4,49.4,6.6
"49","01-03T01:00:00",462,43.6,48.9,48.9,6.4
"50","01-03T02:00:00",474,43.4,48.4,48.4,6.2
"51","01-03T03:00:00",493,43.2,48,48,6.2
"52","01-03T04:00:00",489,43,47.6,47.6,6
"53","01-03T05:00:00",495,42.8,47.3,47.3,6.2
"54","01-03T06:00:00",507,42.7,47,47,6.3
"55","01-03T07:00:00",486,42.5,46.8,46.8,6.4
"56","01-03T08:00:00",506,42.8,47.2,47.2,6.8
"57","01-03T09:00:00",535,43.7,49.8,49.8,8.1
"58","01-03T10:00:00",524,43.9,52.7,52.7,9.3
"59","01-03T11:00:00",475,44,55.4,55.4,9.9
"60","01-03T12:00:00",487,43.9,57.6,57.6,9.8
"61","01-03T13:00:00",453,43.8,59.3,59.3,10.2
"62","01-03T14:00:00",413,43.6,60.4,60.4,10.4
"63","01-03T15:00:00",431,43.5,60.7,60.7,10.3
"64","01-03T16:00:00",430,43.4,60.3,60.3,10.2
"65","01-03T17:00:00",416,43.6,58.8,58.8,9.5
"66","01-03T18:00:00",436,44.2,55.8,55.8,8
"67","01-03T19:00:00",450,44.3,53.8,53.8,7.6
"68","01-03T20:00:00",454,44.3,52.6,52.6,7.5
"69","01-03T21:00:00",454,44.1,51.7,51.7,7.6
"70","01-03T22:00:00",464,43.9,50.9,50.9,7.4
"71","01-03T23:00:00",485,43.8,50.2,50.2,6.9
"72","01-04T00:00:00",464,43.5,49.4,49.4,6.7
"73","01-04T01:00:00",451,43.4,48.9,48.9,6.5
"74","01-04T02:00:00",473,43.2,48.3,48.3,6.3
"75","01-04T03:00:00",483,42.9,47.9,47.9,6.2
"76","01-04T04:00:00",478,42.8,47.5,47.5,6.1
"77","01-04T05:00:00",488,42.5,47.1,47.1,6.2
"78","01-04T06:00:00",505,42.4,46.8,46.8,6.2
"79","01-04T07:00:00",486,42.2,46.6,46.6,6.4
"80","01-04T08:00:00",508,42.6,47.1,47.1,6.8
"81","01-04T09:00:00",533,43.5,49.6,49.6,8.1
"82","01-04T10:00:00",524,43.6,52.5,52.5,9.3
"83","01-04T11:00:00",473,43.7,55.2,55.2,9.9
"84","01-04T12:00:00",481,43.6,57.5,57.4,9.8
"85","01-04T13:00:00",451,43.4,59.2,59.2,10.1
"86","01-04T14:00:00",412,43.1,60.3,60.3,10.4
"87","01-04T15:00:00",422,43.1,60.7,60.7,10.2
"88","01-04T16:00:00",417,43,60.3,60.3,10.1
"89","01-04T17:00:00",396,43.2,58.8,58.8,9.5
"90","01-04T18:00:00",425,43.8,55.8,55.8,8
"91","01-04T19:00:00",438,44,53.7,53.7,7.5
"92","01-04T20:00:00",445,44,52.5,52.5,7.6
"93","01-04T21:00:00",445,43.9,51.6,51.6,7.5
"94","01-04T22:00:00",457,43.7,50.8,50.8,7.5
"95","01-04T23:00:00",477,43.6,50.1,50.1,6.9
"96","01-05T00:00:00",459,43.3,49.2,49.2,6.6
"97","01-05T01:00:00",449,43.2,48.7,48.7,6.6
"98","01-05T02:00:00",466,43,48.1,48.1,6.3
"99","01-05T03:00:00",478,42.8,47.8,47.8,6.3
"100","01-05T04:00:00",473,42.7,47.4,47.4,6.1
"101","01-05T05:00:00",482,42.4,47,47,6.3
"102","01-05T06:00:00",496,42.3,46.8,46.8,6.2
"103","01-05T07:00:00",481,42.1,46.6,46.6,6.5
"104","01-05T08:00:00",505,42.5,47,47,6.9
"105","01-05T09:00:00",539,43.4,49.6,49.6,8.1
"106","01-05T10:00:00",534,43.5,52.5,52.5,9.2
"107","01-05T11:00:00",484,43.6,55.2,55.2,9.9
"108","01-05T12:00:00",494,43.4,57.5,57.5,9.8
"109","01-05T13:00:00",463,43.3,59.2,59.2,10.1
"110","01-05T14:00:00",426,43.1,60.3,60.3,10.3
"111","01-05T15:00:00",432,43,60.7,60.6,10.2
"112","01-05T16:00:00",423,43,60.3,60.3,10.1
"113","01-05T17:00:00",407,43.2,58.9,58.9,9.4
"114","01-05T18:00:00",438,43.8,55.8,55.8,8
"115","01-05T19:00:00",443,44,53.7,53.7,7.5
"116","01-05T20:00:00",455,44.1,52.5,52.5,7.5
"117","01-05T21:00:00",453,43.9,51.6,51.6,7.5
"118","01-05T22:00:00",460,43.7,50.8,50.8,7.4
"119","01-05T23:00:00",491,43.6,50.1,50.1,6.9
"120","01-06T00:00:00",472,43.3,49.2,49.2,6.6
"121","01-06T01:00:00",457,43.2,48.7,48.7,6.5
"122","01-06T02:00:00",465,43,48.1,48.1,6.3
"123","01-06T03:00:00",478,42.8,47.7,47.7,6.3
"124","01-06T04:00:00",472,42.6,47.3,47.3,6.1
"125","01-06T05:00:00",494,42.3,46.9,46.9,6.3
"126","01-06T06:00:00",500,42.2,46.7,46.7,6.3
"127","01-06T07:00:00",486,42,46.5,46.5,6.5
"128","01-06T08:00:00",505,42.3,46.9,46.9,6.9
"129","01-06T09:00:00",538,43.1,49.5,49.5,8.1
"130","01-06T10:00:00",528,43.2,52.4,52.4,9.3
"131","01-06T11:00:00",486,43.3,55,55,9.9
"132","01-06T12:00:00",494,43.1,57.3,57.3,9.9
"133","01-06T13:00:00",461,43,58.9,58.9,10.2
"134","01-06T14:00:00",427,42.8,60.1,60.1,10.4
"135","01-06T15:00:00",433,42.7,60.4,60.4,10.2
"136","01-06T16:00:00",420,42.7,60.1,60.1,10.2
"137","01-06T17:00:00",405,42.8,58.7,58.7,9.5
"138","01-06T18:00:00",436,43.5,55.6,55.6,8.1
"139","01-06T19:00:00",438,43.7,53.6,53.5,7.6
"140","01-06T20:00:00",456,43.7,52.4,52.4,7.6
"141","01-06T21:00:00",454,43.5,51.4,51.4,7.5
"142","01-06T22:00:00",458,43.3,50.6,50.6,7.4
"143","01-06T23:00:00",489,43.1,49.8,49.8,6.9
"144","01-07T00:00:00",474,42.9,49,49,6.6
"145","01-07T01:00:00",448,42.7,48.4,48.4,6.5
"146","01-07T02:00:00",465,42.6,47.8,47.8,6.3
"147","01-07T03:00:00",476,42.3,47.4,47.4,6.3
"148","01-07T04:00:00",463,42.1,46.9,46.9,6.2
"149","01-07T05:00:00",486,41.8,46.6,46.6,6.3
"150","01-07T06:00:00",492,41.7,46.3,46.3,6.3
"151","01-07T07:00:00",479,41.5,46.1,46.1,6.5
"152","01-07T08:00:00",493,41.7,46.5,46.5,6.9
"153","01-07T09:00:00",530,42.6,49.1,49.1,8.2
"154","01-07T10:00:00",511,42.7,52.1,52.1,9.3
"155","01-07T11:00:00",477,42.8,54.8,54.8,9.9
"156","01-07T12:00:00",480,42.7,57.1,57.1,10
"157","01-07T13:00:00",447,42.5,58.8,58.8,10.2
"158","01-07T14:00:00",416,42.3,60,59.9,10.4
"159","01-07T15:00:00",414,42.2,60.3,60.3,10.2
"160","01-07T16:00:00",417,42.1,60,60,10.2
"161","01-07T17:00:00",408,42.3,58.6,58.6,9.4
"162","01-07T18:00:00",436,42.9,55.5,55.5,8.1
"163","01-07T19:00:00",434,43.2,53.4,53.4,7.6
"164","01-07T20:00:00",454,43.2,52.2,52.2,7.6
"165","01-07T21:00:00",448,43,51.2,51.2,7.5
"166","01-07T22:00:00",449,42.8,50.3,50.3,7.4
"167","01-07T23:00:00",484,42.7,49.6,49.6,6.9
"168","01-08T00:00:00",472,42.4,48.7,48.7,6.6
"169","01-08T01:00:00",443,42.3,48.1,48.1,6.5
"170","01-08T02:00:00",455,42.1,47.5,47.5,6.3
"171","01-08T03:00:00",467,41.8,47,47,6.1
"172","01-08T04:00:00",446,41.6,46.5,46.5,6.1
"173","01-08T05:00:00",469,41.3,46.1,46.1,6.2
"174","01-08T06:00:00",475,41.2,45.9,45.9,6.1
"175","01-08T07:00:00",461,41,45.7,45.7,6.3
"176","01-08T08:00:00",479,41.3,46.1,46.1,6.7
"177","01-08T09:00:00",521,42.3,48.8,48.8,8.1
"178","01-08T10:00:00",500,42.4,51.9,51.9,9.3
"179","01-08T11:00:00",482,42.5,54.7,54.7,9.8
"180","01-08T12:00:00",474,42.4,57,57,9.9
"181","01-08T13:00:00",451,42.2,58.7,58.7,10.1
"182","01-08T14:00:00",423,42,59.9,59.8,10.3
"183","01-08T15:00:00",411,41.9,60.2,60.2,10.2
"184","01-08T16:00:00",417,41.8,59.9,59.9,10.1
"185","01-08T17:00:00",408,42,58.5,58.5,9.5
"186","01-08T18:00:00",431,42.7,55.5,55.5,8.2
"187","01-08T19:00:00",425,43,53.3,53.3,7.6
"188","01-08T20:00:00",442,43.1,52.1,52.1,7.7
"189","01-08T21:00:00",444,42.9,51.1,51.1,7.5
"190","01-08T22:00:00",445,42.8,50.3,50.3,7.5
"191","01-08T23:00:00",480,42.6,49.5,49.5,6.9
"192","01-09T00:00:00",458,42.4,48.7,48.7,6.6
"193","01-09T01:00:00",432,42.2,48,48,6.5
"194","01-09T02:00:00",454,42,47.4,47.4,6.2
"195","01-09T03:00:00",466,41.8,46.9,46.9,6.1
"196","01-09T04:00:00",451,41.5,46.5,46.5,6.1
"197","01-09T05:00:00",472,41.3,46.1,46.1,6.2
"198","01-09T06:00:00",478,41.2,45.9,45.9,6.2
"199","01-09T07:00:00",463,41,45.7,45.7,6.4
"200","01-09T08:00:00",476,41.3,46.1,46.1,6.8
"201","01-09T09:00:00",510,42.3,48.9,48.9,8.2
"202","01-09T10:00:00",489,42.5,51.9,51.9,9.3
"203","01-09T11:00:00",475,42.6,54.7,54.7,9.7
"204","01-09T12:00:00",471,42.4,57,57,10
"205","01-09T13:00:00",450,42.2,58.7,58.7,10.1
"206","01-09T14:00:00",424,42,59.9,59.8,10.3
"207","01-09T15:00:00",420,41.9,60.2,60.2,10.2
"208","01-09T16:00:00",421,41.8,59.9,59.9,10.1
"209","01-09T17:00:00",408,42,58.5,58.5,9.6
"210","01-09T18:00:00",428,42.7,55.5,55.5,8.2
"211","01-09T19:00:00",425,43.1,53.3,53.3,7.6
"212","01-09T20:00:00",439,43.1,52.1,52.1,7.7
"213","01-09T21:00:00",444,42.9,51.1,51.1,7.5
"214","01-09T22:00:00",439,42.8,50.3,50.3,7.4
"215","01-09T23:00:00",471,42.6,49.5,49.5,6.9
"216","01-10T00:00:00",448,42.4,48.7,48.7,6.5
"217","01-10T01:00:00",426,42.2,48.1,48.1,6.4
"218","01-10T02:00:00",447,42.1,47.5,47.5,6.2
"219","01-10T03:00:00",459,41.8,47,47,6
"220","01-10T04:00:00",449,41.6,46.5,46.5,6
"221","01-10T05:00:00",471,41.3,46.1,46.1,6.2
"222","01-10T06:00:00",479,41.2,45.9,45.9,6.1
"223","01-10T07:00:00",452,41,45.6,45.6,6.4
"224","01-10T08:00:00",470,41.4,46.1,46.1,6.8
"225","01-10T09:00:00",500,42.3,48.9,48.9,8.2
"226","01-10T10:00:00",485,42.5,52,52,9.3
"227","01-10T11:00:00",475,42.6,54.7,54.7,9.7
"228","01-10T12:00:00",474,42.4,57,57,9.9
"229","01-10T13:00:00",450,42.2,58.7,58.7,10
"230","01-10T14:00:00",433,42,59.8,59.8,10.2
"231","01-10T15:00:00",435,41.9,60.2,60.2,10.2
"232","01-10T16:00:00",431,41.9,59.8,59.8,10
"233","01-10T17:00:00",423,42.1,58.5,58.5,9.6
"234","01-10T18:00:00",432,42.7,55.5,55.5,8.2
"235","01-10T19:00:00",436,43.1,53.3,53.3,7.5
"236","01-10T20:00:00",444,43,52.1,52.1,7.6
"237","01-10T21:00:00",449,42.9,51.1,51.1,7.5
"238","01-10T22:00:00",442,42.8,50.3,50.3,7.3
"239","01-10T23:00:00",470,42.6,49.5,49.5,6.8
"240","01-11T00:00:00",455,42.4,48.7,48.7,6.4
"241","01-11T01:00:00",431,42.2,48.1,48.1,6.3
"242","01-11T02:00:00",454,42,47.5,47.5,6.2
"243","01-11T03:00:00",466,41.8,47,47,5.9
"244","01-11T04:00:00",458,41.5,46.5,46.5,6
"245","01-11T05:00:00",480,41.2,46.1,46.1,6.2
"246","01-11T06:00:00",486,41.2,45.9,45.9,6.2
"247","01-11T07:00:00",459,40.9,45.6,45.6,6.4
"248","01-11T08:00:00",475,41.3,46,46,6.8
"249","01-11T09:00:00",513,42.2,48.8,48.8,8.2
"250","01-11T10:00:00",501,42.4,51.8,51.8,9.3
"251","01-11T11:00:00",493,42.5,54.6,54.6,9.8
"252","01-11T12:00:00",497,42.3,56.8,56.7,10
"253","01-11T13:00:00",468,42.2,58.4,58.4,10
"254","01-11T14:00:00",452,42,59.5,59.5,10.3
"255","01-11T15:00:00",453,41.9,59.9,59.9,10.2
"256","01-11T16:00:00",442,41.9,59.6,59.6,10.1
"257","01-11T17:00:00",439,42,58.3,58.3,9.6
"258","01-11T18:00:00",443,42.7,55.4,55.4,8.2
"259","01-11T19:00:00",445,43,53.2,53.2,7.6
"260","01-11T20:00:00",458,43,52,52,7.7
"261","01-11T21:00:00",460,42.9,51,51,7.5
"262","01-11T22:00:00",449,42.7,50.2,50.2,7.3
"263","01-11T23:00:00",473,42.6,49.4,49.4,6.9
"264","01-12T00:00:00",464,42.4,48.6,48.6,6.5
"265","01-12T01:00:00",446,42.2,48,48,6.4
"266","01-12T02:00:00",455,42,47.4,47.4,6.2
"267","01-12T03:00:00",466,41.8,46.9,46.9,5.9
"268","01-12T04:00:00",459,41.5,46.4,46.4,6
"269","01-12T05:00:00",491,41.2,46.1,46.1,6.2
"270","01-12T06:00:00",501,41.1,45.8,45.8,6.2
"271","01-12T07:00:00",468,40.8,45.5,45.5,6.4
"272","01-12T08:00:00",477,41.1,45.9,45.9,6.9
"273","01-12T09:00:00",513,42.1,48.7,48.7,8.2
"274","01-12T10:00:00",502,42.3,51.7,51.7,9.4
"275","01-12T11:00:00",492,42.3,54.4,54.4,9.8
"276","01-12T12:00:00",498,42.1,56.6,56.6,10.1
"277","01-12T13:00:00",469,42,58.3,58.3,10.1
"278","01-12T14:00:00",449,41.9,59.4,59.4,10.3
"279","01-12T15:00:00",453,41.8,59.9,59.9,10.3
"280","01-12T16:00:00",444,41.8,59.6,59.6,10.2
"281","01-12T17:00:00",438,42,58.3,58.3,9.7
"282","01-12T18:00:00",448,42.6,55.4,55.4,8.2
"283","01-12T19:00:00",444,43.1,53.3,53.3,7.6
"284","01-12T20:00:00",456,43,52.1,52.1,7.7
"285","01-12T21:00:00",460,43,51.1,51.1,7.4
"286","01-12T22:00:00",452,42.8,50.2,50.2,7.2
"287","01-12T23:00:00",472,42.7,49.5,49.5,6.9
"288","01-13T00:00:00",469,42.5,48.7,48.7,6.4
"289","01-13T01:00:00",461,42.3,48.2,48.2,6.4
"290","01-13T02:00:00",464,42,47.5,47.5,6.2
"291","01-13T03:00:00",477,41.8,47,47,6
"292","01-13T04:00:00",466,41.5,46.6,46.6,6
"293","01-13T05:00:00",498,41.3,46.2,46.2,6.2
"294","01-13T06:00:00",518,41.2,45.9,45.9,6.3
"295","01-13T07:00:00",478,40.9,45.6,45.6,6.4
"296","01-13T08:00:00",490,41.2,46,46,7
"297","01-13T09:00:00",522,42.1,48.7,48.7,8.3
"298","01-13T10:00:00",509,42.3,51.6,51.6,9.4
"299","01-13T11:00:00",497,42.2,54.3,54.3,9.9
"300","01-13T12:00:00",498,42,56.5,56.5,10.1
"301","01-13T13:00:00",472,41.9,58.2,58.2,10.2
"302","01-13T14:00:00",447,41.7,59.3,59.3,10.4
"303","01-13T15:00:00",455,41.6,59.7,59.7,10.5
"304","01-13T16:00:00",446,41.6,59.4,59.4,10.3
"305","01-13T17:00:00",439,41.8,58.1,58.1,9.8
"306","01-13T18:00:00",444,42.5,55.4,55.4,8.3
"307","01-13T19:00:00",448,42.9,53.2,53.2,7.6
"308","01-13T20:00:00",459,42.9,52,52,7.6
"309","01-13T21:00:00",466,42.8,51,51,7.4
"310","01-13T22:00:00",454,42.6,50.2,50.2,7.2
"311","01-13T23:00:00",477,42.5,49.4,49.4,6.8
"312","01-14T00:00:00",468,42.3,48.6,48.6,6.4
"313","01-14T01:00:00",466,42.1,48,48,6.3
"314","01-14T02:00:00",468,41.8,47.4,47.4,6.2
"315","01-14T03:00:00",485,41.6,46.9,46.9,6
"316","01-14T04:00:00",462,41.3,46.4,46.4,6
"317","01-14T05:00:00",487,41,46,46,6.1
"318","01-14T06:00:00",506,40.9,45.7,45.7,6.3
"319","01-14T07:00:00",465,40.6,45.4,45.4,6.5
"320","01-14T08:00:00",475,40.8,45.8,45.8,7
"321","01-14T09:00:00",507,41.7,48.5,48.5,8.2
"322","01-14T10:00:00",494,41.8,51.5,51.5,9.4
"323","01-14T11:00:00",484,41.7,54.3,54.3,9.9
"324","01-14T12:00:00",485,41.4,56.4,56.4,10.1
"325","01-14T13:00:00",455,41.3,58.1,58.1,10.2
"326","01-14T14:00:00",433,41.2,59.2,59.2,10.3
"327","01-14T15:00:00",439,41.1,59.6,59.6,10.3
"328","01-14T16:00:00",438,41.1,59.4,59.4,10.2
"329","01-14T17:00:00",428,41.3,58.1,58.1,9.7
"330","01-14T18:00:00",434,42,55.3,55.3,8.2
"331","01-14T19:00:00",429,42.5,53.2,53.1,7.5
"332","01-14T20:00:00",444,42.6,51.9,51.9,7.5
"333","01-14T21:00:00",450,42.6,50.9,50.9,7.2
"334","01-14T22:00:00",437,42.4,50,50,7.1
"335","01-14T23:00:00",457,42.3,49.2,49.2,6.6
"336","01-15T00:00:00",458,42.1,48.4,48.4,6.1
"337","01-15T01:00:00",462,41.9,47.9,47.9,6.2
"338","01-15T02:00:00",461,41.6,47.2,47.2,6.1
"339","01-15T03:00:00",470,41.4,46.7,46.7,5.9
"340","01-15T04:00:00",466,41.2,46.3,46.3,5.8
"341","01-15T05:00:00",477,40.9,45.9,45.9,6
"342","01-15T06:00:00",496,40.8,45.7,45.7,6.2
"343","01-15T07:00:00",455,40.6,45.4,45.4,6.4
"344","01-15T08:00:00",464,40.9,45.9,45.9,6.9
"345","01-15T09:00:00",499,41.8,48.7,48.7,8.1
"346","01-15T10:00:00",477,41.9,51.7,51.7,9.3
"347","01-15T11:00:00",474,41.8,54.5,54.5,9.8
"348","01-15T12:00:00",472,41.5,56.7,56.7,10.1
"349","01-15T13:00:00",449,41.4,58.3,58.3,10.1
"350","01-15T14:00:00",439,41.3,59.5,59.5,10.2
"351","01-15T15:00:00",436,41.2,59.9,59.9,10.3
"352","01-15T16:00:00",433,41.2,59.7,59.7,10.2
"353","01-15T17:00:00",438,41.5,58.4,58.4,9.7
"354","01-15T18:00:00",433,42.2,55.6,55.6,8.2
"355","01-15T19:00:00",429,42.7,53.4,53.4,7.4
"356","01-15T20:00:00",441,42.8,52.1,52.1,7.5
"357","01-15T21:00:00",447,42.7,51.1,51.1,7.2
"358","01-15T22:00:00",440,42.6,50.2,50.2,7.1
"359","01-15T23:00:00",463,42.5,49.3,49.3,6.6
"360","01-16T00:00:00",465,42.3,48.6,48.6,6.2
"361","01-16T01:00:00",467,42.1,48,48,6.3
"362","01-16T02:00:00",468,41.7,47.4,47.4,6.2
"363","01-16T03:00:00",474,41.5,46.9,46.9,5.9
"364","01-16T04:00:00",475,41.3,46.4,46.4,5.9
"365","01-16T05:00:00",482,41,46.1,46.1,6.1
"366","01-16T06:00:00",507,40.9,45.9,45.9,6.1
"367","01-16T07:00:00",459,40.7,45.6,45.6,6.3
"368","01-16T08:00:00",473,41,46.1,46.1,6.9
"369","01-16T09:00:00",502,41.9,48.9,48.9,8.1
"370","01-16T10:00:00",483,42.1,51.9,51.9,9.4
"371","01-16T11:00:00",482,41.9,54.7,54.7,9.9
"372","01-16T12:00:00",480,41.7,56.9,56.9,10.2
"373","01-16T13:00:00",455,41.6,58.4,58.4,10.1
"374","01-16T14:00:00",451,41.6,59.6,59.6,10.2
"375","01-16T15:00:00",441,41.5,60.1,60.1,10.3
"376","01-16T16:00:00",438,41.5,59.9,59.9,10.2
"377","01-16T17:00:00",441,41.8,58.6,58.6,9.7
"378","01-16T18:00:00",431,42.3,55.9,55.9,8.3
"379","01-16T19:00:00",429,42.9,53.6,53.6,7.5
"380","01-16T20:00:00",445,43,52.3,52.3,7.5
"381","01-16T21:00:00",447,42.9,51.2,51.2,7.2
"382","01-16T22:00:00",441,42.8,50.3,50.3,7
"383","01-16T23:00:00",458,42.6,49.5,49.5,6.6
"384","01-17T00:00:00",464,42.4,48.8,48.8,6.1
"385","01-17T01:00:00",470,42.2,48.2,48.2,6.2
"386","01-17T02:00:00",470,41.9,47.6,47.6,6.1
"387","01-17T03:00:00",478,41.6,47,47,5.9
"388","01-17T04:00:00",475,41.4,46.6,46.6,6
"389","01-17T05:00:00",482,41.1,46.2,46.2,6.1
"390","01-17T06:00:00",509,41,46,46,6.2
"391","01-17T07:00:00",465,40.7,45.7,45.7,6.4
"392","01-17T08:00:00",484,41,46.2,46.2,6.9
"393","01-17T09:00:00",506,41.8,49,49,8.2
"394","01-17T10:00:00",488,42,52,52,9.4
"395","01-17T11:00:00",486,41.9,54.7,54.7,9.8
"396","01-17T12:00:00",486,41.6,56.9,56.9,10.1
"397","01-17T13:00:00",464,41.5,58.4,58.4,10
"398","01-17T14:00:00",466,41.4,59.6,59.6,10.2
"399","01-17T15:00:00",451,41.4,60.1,60.1,10.3
"400","01-17T16:00:00",440,41.3,59.9,59.9,10.2
"401","01-17T17:00:00",450,41.6,58.6,58.6,9.8
"402","01-17T18:00:00",440,42.2,56,56,8.3
"403","01-17T19:00:00",435,42.8,53.7,53.7,7.5
"404","01-17T20:00:00",444,42.8,52.3,52.3,7.6
"405","01-17T21:00:00",439,42.7,51.2,51.2,7.2
"406","01-17T22:00:00",433,42.5,50.3,50.3,7
"407","01-17T23:00:00",448,42.3,49.4,49.4,6.6
"408","01-18T00:00:00",458,42.1,48.6,48.6,6.2
"409","01-18T01:00:00",466,41.9,48,48,6.1
"410","01-18T02:00:00",463,41.6,47.4,47.4,6.1
"411","01-18T03:00:00",472,41.4,46.8,46.8,5.8
"412","01-18T04:00:00",469,41.2,46.4,46.4,5.9
"413","01-18T05:00:00",471,40.9,46.1,46.1,6
"414","01-18T06:00:00",494,40.8,45.8,45.8,6.1
"415","01-18T07:00:00",451,40.6,45.6,45.6,6.3
"416","01-18T08:00:00",472,40.9,46.1,46.1,6.9
"417","01-18T09:00:00",495,41.9,49,49,8.1
"418","01-18T10:00:00",482,42.1,52.1,52.1,9.3
"419","01-18T11:00:00",480,42,55,55,9.8
"420","01-18T12:00:00",471,41.7,57.1,57.1,10.1
"421","01-18T13:00:00",455,41.7,58.6,58.6,9.9
"422","01-18T14:00:00",462,41.7,59.9,59.8,10.2
"423","01-18T15:00:00",444,41.6,60.3,60.3,10.3
"424","01-18T16:00:00",436,41.5,60.1,60.1,10.2
"425","01-18T17:00:00",449,41.8,58.9,58.9,9.7
"426","01-18T18:00:00",436,42.4,56.2,56.2,8.3
"427","01-18T19:00:00",437,43,53.9,53.9,7.5
"428","01-18T20:00:00",449,42.9,52.6,52.6,7.5
"429","01-18T21:00:00",440,42.9,51.4,51.4,7.1
"430","01-18T22:00:00",435,42.7,50.5,50.5,6.9
"431","01-18T23:00:00",444,42.6,49.6,49.6,6.5
"432","01-19T00:00:00",455,42.4,48.9,48.9,6.2
"433","01-19T01:00:00",474,42.1,48.2,48.2,6
"434","01-19T02:00:00",463,41.8,47.7,47.7,6.1
"435","01-19T03:00:00",474,41.7,47.1,47.1,5.8
"436","01-19T04:00:00",473,41.5,46.7,46.7,5.9
"437","01-19T05:00:00",476,41.2,46.3,46.3,6
"438","01-19T06:00:00",491,41.1,46.1,46.1,6.1
"439","01-19T07:00:00",452,40.9,45.8,45.8,6.3
"440","01-19T08:00:00",467,41.1,46.3,46.3,6.8
"441","01-19T09:00:00",495,42.1,49.3,49.3,8.1
"442","01-19T10:00:00",472,42.4,52.5,52.5,9.4
"443","01-19T11:00:00",471,42.2,55.3,55.3,9.9
"444","01-19T12:00:00",469,41.9,57.4,57.4,10.2
"445","01-19T13:00:00",455,41.8,59,59,10.1
"446","01-19T14:00:00",463,41.8,60.1,60.1,10.2
"447","01-19T15:00:00",447,41.7,60.6,60.6,10.4
"448","01-19T16:00:00",443,41.6,60.3,60.3,10.3
"449","01-19T17:00:00",455,41.9,59.1,59.1,9.8
"450","01-19T18:00:00",435,42.4,56.5,56.5,8.4
"451","01-19T19:00:00",433,43,54.1,54.1,7.6
"452","01-19T20:00:00",444,43,52.8,52.8,7.6
"453","01-19T21:00:00",438,42.9,51.6,51.6,7.2
"454","01-19T22:00:00",433,42.7,50.6,50.6,6.9
"455","01-19T23:00:00",443,42.6,49.7,49.7,6.6
"456","01-20T00:00:00",458,42.4,49,49,6.2
"457","01-20T01:00:00",474,42.1,48.3,48.3,6
"458","01-20T02:00:00",465,41.9,47.8,47.8,6.1
"459","01-20T03:00:00",478,41.7,47.2,47.2,5.8
