"","DATE","HLY.CLOD.PCTOVC","HLY.DEWP.NORMAL","HLY.HIDX.NORMAL","HLY.TEMP.NORMAL","HLY.WIND.AVGSPD"
"185","01-08T17:00:00",467,19.8,32.9,32.9,12.8
"186","01-08T18:00:00",455,19.8,32.2,32.2,12.9
"187","01-08T19:00:00",463,19.7,31.6,31.6,12.8
"188","01-08T20:00:00",468,19.4,30.9,30.9,13
"189","01-08T21:00:00",444,19.3,30.3,30.3,12.8
"190","01-08T22:00:00",441,19.1,29.8,29.8,12.8
"191","01-08T23:00:00",464,18.7,29.3,29.3,12.7
"192","01-09T00:00:00",483,17.5,27.9,27.9,13.3
"193","01-09T01:00:00",477,18.4,28.4,28.4,12.6
"194","01-09T02:00:00",477,18.4,28,28,12.5
"195","01-09T03:00:00",466,18.3,27.8,27.8,12.5
"196","01-09T04:00:00",462,18.1,27.5,27.5,12.7
"197","01-09T05:00:00",451,18.1,27.3,27.3,12.7
"198","01-09T06:00:00",465,18.1,27.2,27.2,12.5
"199","01-09T07:00:00",471,18,27.1,27.1,12.3
"200","01-09T08:00:00",468,18.2,27.5,27.5,12.6
"201","01-09T09:00:00",465,18.5,28.6,28.6,13
"202","01-09T10:00:00",477,18.8,30,30,13.2
"203","01-09T11:00:00",495,19,31.1,31.1,13.5
"204","01-09T12:00:00",478,19.3,32.3,32.3,13.6
"205","01-09T13:00:00",513,19.5,33.3,33.3,13.6
"206","01-09T14:00:00",473,19.6,34,34,13.6
"207","01-09T15:00:00",484,19.8,34.1,34.1,13.7
"208","01-09T16:00:00",463,19.6,33.6,33.6,13.4
"209","01-09T17:00:00",461,19.5,32.7,32.7,13
"210","01-09T18:00:00",449,19.5,32,32,13
"211","01-09T19:00:00",454,19.4,31.4,31.4,12.9
"212","01-09T20:00:00",461,19.1,30.7,30.7,13
"213","01-09T21:00:00",443,19,30.1,30.1,12.8
"214","01-09T22:00:00",433,18.7,29.5,29.5,12.9
"215","01-09T23:00:00",460,18.4,29,29,12.8
"216","01-10T00:00:00",484,17.2,27.7,27.7,13.3
"217","01-10T01:00:00",479,18,28.1,28.1,12.7
"218","01-10T02:00:00",474,18,27.7,27.7,12.6
"219","01-10T03:00:00",464,17.8,27.5,27.5,12.7
"220","01-10T04:00:00",449,17.7,27.2,27.2,12.7
"221","01-10T05:00:00",443,17.7,27,27,12.8
"222","01-10T06:00:00",460,17.7,26.9,26.9,12.5
"223","01-10T07:00:00",471,17.6,26.8,26.8,12.4
"224","01-10T08:00:00",463,17.8,27.1,27.1,12.6
"225","01-10T09:00:00",456,18.1,28.3,28.3,13.1
"226","01-10T10:00:00",471,18.4,29.6,29.6,13.2
"227","01-10T11:00:00",486,18.6,30.9,30.9,13.5
"228","01-10T12:00:00",485,18.9,32.1,32.1,13.6
"229","01-10T13:00:00",509,19.1,33,33,13.7
"230","01-10T14:00:00",471,19.2,33.6,33.6,13.7
"231","01-10T15:00:00",482,19.4,33.8,33.8,13.7
"232","01-10T16:00:00",459,19.3,33.3,33.3,13.4
"233","01-10T17:00:00",457,19.2,32.5,32.5,13
"234","01-10T18:00:00",451,19.2,31.8,31.8,13.1
"235","01-10T19:00:00",450,19.2,31.2,31.2,13
"236","01-10T20:00:00",459,18.9,30.5,30.5,13.1
"237","01-10T21:00:00",449,18.7,29.9,29.9,12.8
"238","01-10T22:00:00",436,18.5,29.4,29.4,12.9
"239","01-10T23:00:00",472,18.2,28.9,28.9,12.8
"240","01-11T00:00:00",484,17.1,27.5,27.5,13.3
"241","01-11T01:00:00",475,17.8,27.9,27.9,12.7
"242","01-11T02:00:00",475,17.7,27.5,27.5,12.6
"243","01-11T03:00:00",459,17.6,27.2,27.2,12.6
"244","01-11T04:00:00",448,17.5,26.9,26.9,12.7
"245","01-11T05:00:00",442,17.4,26.8,26.8,12.8
"246","01-11T06:00:00",461,17.4,26.6,26.6,12.5
"247","01-11T07:00:00",469,17.3,26.5,26.5,12.4
"248","01-11T08:00:00",466,17.5,26.8,26.8,12.7
"249","01-11T09:00:00",462,17.8,27.9,27.9,13
"250","01-11T10:00:00",474,18.1,29.3,29.3,13.2
"251","01-11T11:00:00",480,18.4,30.6,30.6,13.5
"252","01-11T12:00:00",482,18.7,31.8,31.8,13.6
"253","01-11T13:00:00",506,18.9,32.7,32.7,13.7
"254","01-11T14:00:00",470,19,33.4,33.4,13.6
"255","01-11T15:00:00",472,19.2,33.5,33.5,13.8
"256","01-11T16:00:00",447,19.1,33.1,33.1,13.4
"257","01-11T17:00:00",442,19,32.3,32.3,13
"258","01-11T18:00:00",442,18.9,31.6,31.6,13.2
"259","01-11T19:00:00",440,18.9,31,31,13.1
"260","01-11T20:00:00",445,18.5,30.3,30.3,13.1
"261","01-11T21:00:00",430,18.4,29.7,29.7,12.9
"262","01-11T22:00:00",421,18.1,29.1,29.1,13
"263","01-11T23:00:00",462,17.8,28.5,28.5,12.8
"264","01-12T00:00:00",471,16.5,27.1,27.1,13.3
"265","01-12T01:00:00",471,17.4,27.5,27.5,12.6
"266","01-12T02:00:00",459,17.3,27.1,27.1,12.5
"267","01-12T03:00:00",446,17.1,26.8,26.8,12.5
"268","01-12T04:00:00",434,17,26.6,26.6,12.6
"269","01-12T05:00:00",433,17,26.4,26.4,12.6
"270","01-12T06:00:00",458,17,26.3,26.3,12.4
"271","01-12T07:00:00",465,17,26.2,26.2,12.2
"272","01-12T08:00:00",472,17.2,26.6,26.6,12.5
"273","01-12T09:00:00",460,17.5,27.7,27.7,12.9
"274","01-12T10:00:00",466,17.8,29.1,29.1,13.1
"275","01-12T11:00:00",476,18.1,30.3,30.3,13.3
"276","01-12T12:00:00",488,18.5,31.5,31.5,13.5
"277","01-12T13:00:00",508,18.6,32.5,32.5,13.6
"278","01-12T14:00:00",474,18.8,33.1,33.1,13.7
"279","01-12T15:00:00",470,18.9,33.3,33.3,13.7
"280","01-12T16:00:00",444,18.8,32.9,32.9,13.3
"281","01-12T17:00:00",440,18.7,32.1,32.1,12.9
"282","01-12T18:00:00",441,18.7,31.4,31.4,13.1
"283","01-12T19:00:00",435,18.6,30.8,30.8,13.1
"284","01-12T20:00:00",445,18.2,30,30,13.1
"285","01-12T21:00:00",425,18.1,29.5,29.5,12.8
"286","01-12T22:00:00",419,17.8,28.9,28.9,13
"287","01-12T23:00:00",448,17.5,28.3,28.3,12.7
"288","01-13T00:00:00",472,16.2,26.8,26.8,13.1
"289","01-13T01:00:00",470,17.1,27.3,27.3,12.6
"290","01-13T02:00:00",462,17,26.9,26.9,12.6
"291","01-13T03:00:00",444,16.8,26.6,26.6,12.4
"292","01-13T04:00:00",425,16.7,26.3,26.3,12.5
"293","01-13T05:00:00",426,16.7,26.1,26.1,12.5
"294","01-13T06:00:00",457,16.6,26,26,12.3
"295","01-13T07:00:00",466,16.6,25.9,25.9,12.1
"296","01-13T08:00:00",468,16.8,26.3,26.3,12.4
"297","01-13T09:00:00",458,17.1,27.4,27.4,12.9
"298","01-13T10:00:00",464,17.5,28.8,28.8,13.1
"299","01-13T11:00:00",472,17.9,30.1,30.1,13.3
"300","01-13T12:00:00",488,18.2,31.3,31.3,13.5
"301","01-13T13:00:00",505,18.4,32.2,32.2,13.6
"302","01-13T14:00:00",470,18.5,32.9,32.9,13.8
"303","01-13T15:00:00",465,18.6,33.1,33.1,13.8
"304","01-13T16:00:00",448,18.5,32.7,32.7,13.3
"305","01-13T17:00:00",440,18.4,31.8,31.8,13
"306","01-13T18:00:00",436,18.4,31.1,31.1,13.1
"307","01-13T19:00:00",439,18.4,30.5,30.5,13.1
"308","01-13T20:00:00",443,18,29.8,29.8,13.1
"309","01-13T21:00:00",420,17.8,29.2,29.2,12.9
"310","01-13T22:00:00",421,17.5,28.6,28.6,13.1
"311","01-13T23:00:00",452,17.1,28,28,12.8
"312","01-14T00:00:00",474,16,26.6,26.6,13.2
"313","01-14T01:00:00",471,16.7,27,27,12.7
"314","01-14T02:00:00",462,16.7,26.5,26.5,12.6
"315","01-14T03:00:00",440,16.4,26.2,26.2,12.5
"316","01-14T04:00:00",416,16.2,25.9,25.9,12.6
"317","01-14T05:00:00",430,16.2,25.7,25.7,12.5
"318","01-14T06:00:00",447,16.1,25.5,25.5,12.4
"319","01-14T07:00:00",463,16.1,25.4,25.4,12.2
"320","01-14T08:00:00",462,16.3,25.9,25.9,12.7
"321","01-14T09:00:00",456,16.6,26.9,26.9,13.1
"322","01-14T10:00:00",446,16.9,28.3,28.3,13.3
"323","01-14T11:00:00",457,17.3,29.6,29.6,13.5
"324","01-14T12:00:00",471,17.6,30.8,30.8,13.7
"325","01-14T13:00:00",486,17.7,31.8,31.8,13.8
"326","01-14T14:00:00",451,17.8,32.4,32.4,13.9
"327","01-14T15:00:00",446,17.9,32.6,32.6,13.8
"328","01-14T16:00:00",431,17.7,32.2,32.2,13.4
"329","01-14T17:00:00",427,17.7,31.3,31.3,13
"330","01-14T18:00:00",420,17.6,30.6,30.6,13.2
"331","01-14T19:00:00",416,17.5,30,30,13.1
"332","01-14T20:00:00",422,17.1,29.3,29.3,13.1
"333","01-14T21:00:00",404,16.9,28.6,28.6,12.9
"334","01-14T22:00:00",403,16.6,28,28,13.1
"335","01-14T23:00:00",432,16.3,27.4,27.4,12.8
"336","01-15T00:00:00",450,15.3,26.1,26.1,13
"337","01-15T01:00:00",454,15.9,26.4,26.4,12.6
"338","01-15T02:00:00",444,15.8,25.9,25.9,12.6
"339","01-15T03:00:00",422,15.6,25.6,25.6,12.5
"340","01-15T04:00:00",405,15.4,25.3,25.3,12.5
"341","01-15T05:00:00",415,15.4,25.1,25.1,12.4
"342","01-15T06:00:00",436,15.3,24.9,24.9,12.3
"343","01-15T07:00:00",444,15.3,24.8,24.8,12.1
"344","01-15T08:00:00",443,15.5,25.2,25.2,12.6
"345","01-15T09:00:00",441,15.8,26.3,26.3,13
"346","01-15T10:00:00",438,16.3,27.9,27.9,13.3
"347","01-15T11:00:00",449,16.7,29.2,29.2,13.4
"348","01-15T12:00:00",454,17.1,30.5,30.5,13.7
"349","01-15T13:00:00",468,17.2,31.5,31.5,13.7
"350","01-15T14:00:00",443,17.3,32.1,32.1,13.9
"351","01-15T15:00:00",436,17.5,32.3,32.3,13.9
"352","01-15T16:00:00",429,17.4,31.9,31.9,13.4
"353","01-15T17:00:00",419,17.4,31.1,31.1,12.9
"354","01-15T18:00:00",424,17.3,30.4,30.4,13.1
"355","01-15T19:00:00",412,17.3,29.8,29.8,13.1
"356","01-15T20:00:00",415,17,29.1,29.1,13.1
"357","01-15T21:00:00",395,16.8,28.5,28.5,12.9
"358","01-15T22:00:00",400,16.5,27.9,27.9,13
"359","01-15T23:00:00",436,16.2,27.3,27.3,12.7
"360","01-16T00:00:00",451,15.3,26.1,26.1,12.9
"361","01-16T01:00:00",452,15.9,26.3,26.3,12.6
"362","01-16T02:00:00",432,15.8,25.9,25.9,12.6
"363","01-16T03:00:00",415,15.5,25.5,25.5,12.4
"364","01-16T04:00:00",395,15.3,25.2,25.2,12.4
"365","01-16T05:00:00",399,15.3,25,25,12.2
"366","01-16T06:00:00",420,15.2,24.8,24.8,12.3
"367","01-16T07:00:00",435,15.2,24.8,24.8,12
